Release Date,Movie Title,Production Budget,Domestic Gross,Worldwide Gross ,Profit,Ratio
8/29/2012,Lawless,26000000,37397291,54393687,28393687,0.477997
3/29/2002,Clockstoppers,26000000,36985501,38788828,12788828,0.670296
7/10/1985,Silverado,26000000,33200000,33200000,7200000,0.783133
12/4/2009,Brothers,26000000,28544157,45043870,19043870,0.577215
10/17/2014,The Best of Me,26000000,26766213,41059418,15059418,0.633229
3/12/2004,Agent Cody Banks 2: Destination London,26000000,23514247,28703083,2703083,0.905826
11/23/2016,Bad Santa 2,26000000,17782176,23345113,-2654887,1.11372
8/3/2001,Original Sin,26000000,16521410,16521410,-9478590,1.57372
4/12/2012,The Raven,26000000,16008272,30601801,4601801,0.849623
2/20/2004,Welcome to Mooseport,26000000,14469428,14494770,-11505230,1.79375
1/27/1995,Highlander: The Final Dimension,26000000,13738574,13738574,-12261426,1.89248
6/8/2015,Self/Less,26000000,12279691,33667319,7667319,0.772262
11/1/2019,Motherless Brooklyn,26000000,9277736,18477736,-7522264,1.4071
8/24/2001,The Curse of the Jade Scorpion,26000000,7496522,18496522,-7503478,1.40567
2/12/2021,Judas and the Black Messiah,26000000,5453633,7033904,-18966096,3.69638
10/18/2013,The Fifth Estate,26000000,3254172,6154172,-19845828,4.22478
2/21/1997,Blood and Wine,26000000,1083350,1083350,-24916650,23.9996
10/30/2013,Blood Ties,26000000,42472,2923959,-23076041,8.89205
8/24/1997,The Grimm Brothers' Snow White,26000000,5000,5000,-25995000,5200
6/30/2015,Viy,26000000,0,34246770,8246770,0.759196
3/17/2015,Accidental Love,26000000,0,135436,-25864564,191.973
4/24/2015,The Face of an Angel,26000000,0,0,-26000000,N/A
5/17/1996,Flipper,25530000,20080020,30593313,5063313,0.834496
8/31/2005,The Constant Gardener,25500000,33579798,86301599,60801599,0.295475
10/17/2008,W.,25100000,25534493,28575778,3475778,0.878366
2/19/2004,The Passion of the Christ,25000000,370782930,622313635,597313635,0.0401727
11/24/1993,Mrs. Doubtfire,25000000,219195051,441286003,416286003,0.0566526
12/16/1988,Rain Man,25000000,172825435,412800000,387800000,0.060562
8/10/2011,The Help,25000000,169705587,213120004,188120004,0.117305
12/25/2016,Hidden Figures,25000000,169607287,231771716,206771716,0.107865
12/12/2008,Gran Torino,25000000,148095302,274543085,249543085,0.0910604
4/9/2008,Taken,25000000,145000989,226941585,201941585,0.110161
1/17/2014,Ride Along,25000000,134202565,153733800,128733800,0.162619
11/25/1992,The Bodyguard,25000000,121945720,410945720,385945720,0.0608353
12/15/1993,Schindler’s List,25000000,96898818,322197132,297197132,0.0775922
7/2/2003,Legally Blonde 2: Red White & Blonde,25000000,90639088,125339088,100339088,0.199459
3/26/2004,Scooby-Doo 2: Monsters Unleashed,25000000,84185387,180856996,155856996,0.138231
7/9/2004,Anchorman: The Legend of Ron Burgundy,25000000,84136909,89476265,64476265,0.279404
12/4/2009,Up in the Air,25000000,83823381,166842739,141842739,0.149842
8/15/2003,Freddy vs. Jason,25000000,82622655,114576403,89576403,0.218195
2/16/2007,Bridge to Terabithia,25000000,82234139,137984788,112984788,0.181179
12/21/2001,Jimmy Neutron: Boy Genius,25000000,80936232,102992536,77992536,0.242736
1/18/2008,Cloverfield,25000000,80048433,171302226,146302226,0.145941
2/5/2010,Dear John,25000000,80014842,142033509,117033509,0.176015
3/22/1991,Teenage Mutant Ninja Turtles II: The Secret of …,25000000,78656813,78656813,53656813,0.317836
12/25/2012,Parental Guidance,25000000,77267296,120832383,95832383,0.206898
6/3/1987,The Untouchables,25000000,76270454,76271995,51271995,0.327774
11/9/2007,No Country for Old Men,25000000,74273505,164035753,139035753,0.152406
4/13/2001,Bridget Jones's Diary,25000000,71500556,277902373,252902373,0.0899596
12/15/2000,Chocolat,25000000,71309760,152500343,127500343,0.163934
1/21/2011,No Strings Attached,25000000,70662220,149228078,124228078,0.167529
1/13/2012,Contraband,25000000,66528000,98406855,73406855,0.254047
1/20/2017,A Dog’s Purpose,25000000,64321890,203055427,178055427,0.123119
4/19/2012,The Lucky One,25000000,60457138,96633833,71633833,0.258709
12/25/1993,Tombstone,25000000,56505065,56505065,31505065,0.442438
3/22/2000,Romeo Must Die,25000000,55973336,91036760,66036760,0.274614
6/6/2006,The Omen,25000000,54607383,119295584,94295584,0.209563
2/10/2006,Final Destination 3,25000000,54098051,112798051,87798051,0.221635
4/22/2011,Madea’s Big Happy Family,25000000,53345287,54160818,29160818,0.461588
12/13/2013,Tyler Perry's A Madea Christmas,25000000,52543354,52543354,27543354,0.475798
11/12/2004,Finding Neverland,25000000,51676606,115036108,90036108,0.217323
1/27/2012,The Grey,25000000,51580136,81249176,56249176,0.307695
1/28/2005,Hide and Seek,25000000,51100486,123696741,98696741,0.202107
5/23/1986,Cobra,25000000,49042224,49042224,24042224,0.509765
8/22/2008,The House Bunny,25000000,48237389,71390601,46390601,0.350186
3/14/2003,Agent Cody Banks,25000000,47545060,58240458,33240458,0.429255
1/27/2006,Nanny McPhee,25000000,47279279,128745578,103745578,0.194181
9/19/1990,Goodfellas,25000000,46743809,47103147,22103147,0.53075
8/15/2014,The Giver,25000000,45090374,66540205,41540205,0.375713
12/9/1983,Scarface,25000000,44942821,44942821,19942821,0.556262
7/18/1997,Nothing To Lose,25000000,44480039,64594061,39594061,0.387032
11/20/1987,The Last Emperor,25000000,43984987,44005434,19005434,0.568112
11/12/2015,The Night Before,25000000,43035725,52568099,27568099,0.475574
10/15/1993,The Beverly Hillbillies,25000000,42222647,55598481,30598481,0.449653
12/27/2002,The Hours,25000000,41675994,97030468,72030468,0.257651
8/22/1997,Money Talks,25000000,41076865,41076865,16076865,0.608615
12/26/2007,There Will Be Blood,25000000,40222514,77208711,52208711,0.323798
12/20/2002,The Wild Thornberrys Movie,25000000,40108697,60694737,35694737,0.411897
6/13/2003,Rugrats Go Wild,25000000,39402572,55443032,30443032,0.450913
6/1/2005,The Sisterhood of the Traveling Pants,25000000,39053061,41560117,16560117,0.601538
5/31/2002,Undercover Brother,25000000,38230435,40796145,15796145,0.612803
12/25/2013,August: Osage County,25000000,37738810,50738810,25738810,0.492719
7/6/2001,Kiss of the Dragon,25000000,36833473,36833473,11833473,0.67873
5/16/2014,Million Dollar Arm,25000000,36447959,39217912,14217912,0.637464
3/30/2005,Beauty Shop,25000000,36351350,38351350,13351350,0.651868
12/25/2019,Just Mercy,25000000,36001502,50401502,25401502,0.496017
4/4/2003,What a Girl Wants,25000000,35990505,37216643,12216643,0.671742
8/29/2003,Jeepers Creepers 2,25000000,35623801,119923801,94923801,0.208466
9/7/2018,Peppermint,25000000,35418723,51800758,26800758,0.482618
9/21/2007,Good Luck Chuck,25000000,35017297,60709968,35709968,0.411794
2/28/2003,Cradle 2 the Grave,25000000,34657731,56434942,31434942,0.442988
3/17/2006,She's the Man,25000000,33889159,55279608,30279608,0.452246
12/10/2014,The Gambler,25000000,33680992,38718031,13718031,0.645694
8/24/2007,Mr. Bean’s Holiday,25000000,33302167,234981342,209981342,0.106391
4/22/2016,Mother’s Day,25000000,32492859,52367022,27367022,0.4774
10/16/1998,Bride of Chucky,25000000,32404188,50692188,25692188,0.493173
2/17/2017,Fist Fight,25000000,32187017,40286416,15286416,0.620557
11/21/2007,August Rush,25000000,31664162,64605762,39605762,0.386962
8/27/2004,Anacondas: The Hunt for the Blood Orchid,25000000,31526393,70326393,45326393,0.355485
12/9/2011,The Sitter,25000000,30542576,38749404,13749404,0.645171
11/6/1998,Elizabeth,25000000,30082699,82150642,57150642,0.304319
9/23/2070,Tora! Tora! Tora!,25000000,29548291,29548291,4548291,0.846073
1/23/1998,Spice World,25000000,29342592,56042592,31042592,0.446089
4/11/2014,Draft Day,25000000,28842237,29847480,4847480,0.837592
9/23/1994,The Shawshank Redemption,25000000,28241469,28419106,3419106,0.87969
2/3/2017,Rings,25000000,27793018,82917283,57917283,0.301505
5/22/2009,Dance Flick,25000000,25794018,32224624,7224624,0.775804
4/20/2001,Crocodile Dundee in Los Angeles,25000000,25590119,39393111,14393111,0.634629
7/26/1996,Kingpin,25000000,25023424,32223424,7223424,0.775833
3/18/2005,Ice Princess,25000000,24381334,25732334,732334,0.97154
8/26/2011,Don't Be Afraid of the Dark,25000000,24046682,39126427,14126427,0.638954
4/23/2010,The Losers,25000000,23591432,29863840,4863840,0.837133
4/24/2009,Fighting,25000000,23091010,32831707,7831707,0.761459
8/24/2007,War,25000000,22486409,40686409,15686409,0.614456
4/7/1995,Don Juan DeMarco,25000000,22032635,22032635,-2967365,1.13468
4/22/2005,A Lot Like Love,25000000,21835784,41921590,16921590,0.596351
5/1/1998,He Got Game,25000000,21567853,22411948,-2588052,1.11548
2/11/2011,The Eagle,25000000,19490041,38993548,13993548,0.641132
2/6/2015,Shaun the Sheep,25000000,19375982,101850986,76850986,0.245457
9/2/2011,Shark Night 3D,25000000,18877153,18877153,-6122847,1.32435
3/23/2017,CHiPS,25000000,18600152,23190292,-1809708,1.07804
10/11/2002,Punch-Drunk Love,25000000,17791031,24591031,-408969,1.01663
2/20/2004,Eurotrip,25000000,17718223,20718223,-4281777,1.20667
12/22/2017,Father Figures,25000000,17501244,21038441,-3961559,1.1883
4/4/2008,The Ruins,25000000,17432844,22910563,-2089437,1.0912
9/23/2016,Masterminds,25000000,17356894,30850666,5850666,0.810355
10/25/2013,The Counselor,25000000,16973715,71009334,46009334,0.352066
12/8/2006,Unaccompanied Minors,25000000,16655224,21970831,-3029169,1.13787
12/7/2018,Mary Queen of Scots,25000000,16648499,47020146,22020146,0.531687
4/1/1988,Bright Lights Big City,25000000,16118077,16118077,-8881923,1.55105
11/15/2002,Half Past Dead,25000000,15567860,19233280,-5766720,1.29983
4/18/1986,Legend,25000000,15502112,23506237,-1493763,1.06355
7/26/1996,The Adventures of Pinocchio,25000000,15382170,36682170,11682170,0.68153
9/30/2005,The Greatest Game Ever Played,25000000,15331289,15468266,-9531734,1.61621
11/6/2009,The Box,25000000,15051977,34356760,9356760,0.727659
3/3/2000,The Next Best Thing,25000000,14983572,24355762,-644238,1.02645
10/8/2010,My Soul to Take,25000000,14744435,16727470,-8272530,1.49455
4/9/2004,The Girl Next Door,25000000,14589444,31635150,6635150,0.79026
8/15/2008,Fly Me To the Moon,25000000,14543943,43530281,18530281,0.574313
9/13/1996,Maximum Risk,25000000,14102929,51702929,26702929,0.483532
9/13/2002,Stealing Harvard,25000000,13973532,13973532,-11026468,1.7891
8/3/2007,Hot Rod,25000000,13938332,14371564,-10628436,1.73955
11/24/2021,Resident Evil: Welcome to Raccoon City,25000000,13745647,24845647,-154353,1.00621
9/9/2011,Warrior,25000000,13657115,24215385,-784615,1.0324
12/24/1999,Angela's Ashes,25000000,13038660,13038660,-11961340,1.91737
9/22/2017,Battle of the Sexes,25000000,12638526,18445379,-6554621,1.35535
12/21/2012,Cirque du Soleil: Worlds Away,25000000,12512862,28012862,3012862,0.892447
8/6/2015,The 33,25000000,12227722,28287489,3287489,0.883783
6/21/1985,Lifeforce,25000000,11603545,11603545,-13396455,2.15451
4/15/2011,The Conspirator,25000000,11538204,15907411,-9092589,1.57159
7/3/2002,The Powerpuff Girls,25000000,11411644,16425701,-8574299,1.52201
6/3/2005,The Lords of Dogtown,25000000,11273517,13424365,-11575635,1.86229
7/1/1986,Big Trouble in Little China,25000000,11100000,11208970,-13791030,2.23036
10/11/1996,Michael Collins,25000000,11092559,27572844,2572844,0.906689
3/28/2008,Stop-Loss,25000000,10915744,11229035,-13770965,2.22637
10/8/1993,Gettysburg,25000000,10731997,10731997,-14268003,2.32948
10/18/2002,Abandon,25000000,10719367,12219367,-12780633,2.04593
9/16/2011,Straw Dogs,25000000,10324441,11253821,-13746179,2.22147
8/13/1999,Brokedown Palace,25000000,10115014,11115766,-13884234,2.24906
8/16/2002,Possession,25000000,10103647,14805812,-10194188,1.68853
4/19/1996,Mrs. Winterbourne,25000000,10039566,10039566,-14960434,2.49015
5/17/1991,Stone Cold,25000000,9286314,9286314,-15713686,2.69213
1/24/2019,Serenity,25000000,8547045,13008804,-11991196,1.92178
11/25/2009,The Road,25000000,8114270,29206732,4206732,0.855967
10/12/2018,Beautiful Boy,25000000,7634767,13314562,-11685438,1.87764
4/6/2007,The Hoax,25000000,7164995,7164995,-17835005,3.48919
3/14/2019,Captive State,25000000,5958315,9363210,-15636790,2.67002
8/17/1984,Sheena,25000000,5778353,5778353,-19221647,4.32649
9/2/2005,Underclassman,25000000,5654777,5654777,-19345223,4.42104
3/23/2001,Say It Isn't So,25000000,5516708,5516708,-19483292,4.53169
12/7/2005,The World's Fastest Indian,25000000,5128124,18991288,-6008712,1.31639
4/25/2008,Deception,25000000,4598506,12850033,-12149967,1.94552
3/1/1995,Tank Girl,25000000,4064333,4064333,-20935667,6.15107
4/22/2005,King's Ransom,25000000,4008527,4049527,-20950473,6.17356
8/23/2020,Bill & Ted Face the Music,25000000,3439660,6266609,-18733391,3.9894
10/3/2008,Blindness,25000000,3073392,20052958,-4947042,1.2467
4/13/2018,Sgt. Stubby: An American Hero,25000000,3054285,3823620,-21176380,6.53831
12/16/2011,Carnage,25000000,2546747,38112154,13112154,0.655959
8/25/2017,Tulip Fever,25000000,2455635,6792768,-18207232,3.68038
1/6/2006,BloodRayne,25000000,2405420,3711633,-21288367,6.73558
9/11/2015,Legend,25000000,1872994,42425450,17425450,0.589269
11/20/2009,Bad Lieutenant: Port of Call New Orleans,25000000,1702112,12413949,-12586051,2.01386
12/31/2015,Jane Got a Gun,25000000,1513793,3771345,-21228655,6.62893
11/25/2009,Me and Orson Welles,25000000,1190003,1190003,-23809997,21.0084
10/23/2020,All My Life,25000000,913935,2015472,-22984528,12.404
9/16/2005,Venom,25000000,881745,881745,-24118255,28.3529
10/14/2005,Where the Truth Lies,25000000,872142,1415656,-23584344,17.6597
9/11/1998,Without Limits,25000000,780326,780326,-24219674,32.0379
5/23/2012,On the Road,25000000,720828,9313302,-15686698,2.68433
8/24/2012,Les petits mouchoirs,25000000,205505,48530887,23530887,0.515136
6/30/2010,Love Ranch,25000000,137885,146149,-24853851,171.058
4/24/2015,Yi ge ren de wu lin,25000000,129115,129115,-24870885,193.626
,Sammy's avonturen: De geheime doorgang,25000000,0,71594792,46594792,0.349187
9/20/1996,Matilda,25000000,0,9755282,-15244718,2.56271
3/18/2010,Belka i Strelka. Zvezdnye sobaki,25000000,0,9445081,-15554919,2.64688
10/4/2011,La véritable histoire du Chat Botté,25000000,0,8208594,-16791406,3.04559
3/15/2019,The Professor and the Madman,25000000,0,6352683,-18647317,3.93535
7/8/2011,Ironclad,25000000,0,5297411,-19702589,4.71929
6/20/2014,Red Sky,25000000,0,91116,-24908884,274.376
1/1/2070,Waterloo,25000000,0,0,-25000000,N/A
1/10/2014,The Adventurer: The Curse of the Midas Box,25000000,0,0,-25000000,N/A
,Reagan,25000000,0,0,-25000000,N/A
11/9/2012,Dangerous Liaisons,24200000,17000,10447579,-13752421,2.31633
11/26/1986,Star Trek IV: The Voyage Home,24000000,109713132,133000000,109000000,0.180451
12/12/1997,Scream 2,24000000,101363301,172363301,148363301,0.139241
10/11/2019,The Addams Family,24000000,97864733,200612027,176612027,0.119634
2/21/2003,Old School,24000000,75155000,86737464,62737464,0.276697
12/20/2006,Rocky Balboa,24000000,70269899,156229050,132229050,0.153621
6/18/2014,Think Like a Man Too,24000000,65028687,70027933,46027933,0.34272
12/16/2016,Fences,24000000,57682904,64282881,40282881,0.37335
2/18/2000,The Whole Nine Yards,24000000,57262492,85527867,61527867,0.28061
10/14/2011,Footloose,24000000,51802742,62989834,38989834,0.381014
4/5/2017,Going in Style,24000000,45018541,80812424,56812424,0.296984
7/12/1991,Point Break,24000000,43218387,83531958,59531958,0.287315
9/20/1991,The Fisher King,24000000,41798224,41798224,17798224,0.574187
11/13/1998,I Still Know What You Did Last Summer,24000000,40020622,40020622,16020622,0.599691
11/21/2007,Hitman,24000000,39687694,99135571,75135571,0.242093
12/16/2069,Hello Dolly,24000000,33208099,33208099,9208099,0.722715
4/7/2000,Return to Me,24000000,32662299,32662299,8662299,0.734792
11/6/2009,The Men Who Stare at Goats,24000000,32428195,67348218,43348218,0.356357
10/31/2008,Zack and Miri Make a Porno,24000000,31457946,36856306,12856306,0.651178
1/12/2001,Double Take,24000000,29823162,29823162,5823162,0.804744
12/21/1999,Girl Interrupted,24000000,28871190,48308749,24308749,0.496804
9/8/2000,Nurse Betty,24000000,25170054,27732366,3732366,0.865415
8/20/2010,Piranha 3D,24000000,25003155,83660160,59660160,0.286875
11/24/2010,Faster,24000000,23240020,35792945,11792945,0.670523
8/4/1989,Lock Up,24000000,22099847,22099847,-1900153,1.08598
10/24/1978,The Wiz,24000000,22000000,22000000,-2000000,1.09091
1/23/2004,Win a Date with Tad Hamilton!,24000000,16980098,17589829,-6410171,1.36442
7/14/1999,Muppets From Space,24000000,16304786,16304786,-7695214,1.47196
4/7/2000,Ready to Rumble,24000000,12372410,12372410,-11627590,1.9398
11/14/2014,Foxcatcher,24000000,12096300,19303058,-4696942,1.24333
9/16/2011,I Don't Know How She Does It,24000000,9659074,24474463,474463,0.980614
12/24/1999,Play it to the Bone,24000000,8427204,8427204,-15572796,2.84792
12/19/2013,Dhoom 3,24000000,8031955,11723620,-12276380,2.04715
12/17/2004,Beyond the Sea,24000000,6144806,8292914,-15707086,2.89404
6/10/2005,Hauru no ugoku shiro,24000000,4710455,237814327,213814327,0.100919
3/27/1998,Meet the Deedles,24000000,4356126,4356126,-19643874,5.50948
8/25/1995,The Thief and the Cobbler,24000000,669276,669276,-23330724,35.8596
6/10/2005,The Bridge of San Luis Rey,24000000,49981,1696765,-22303235,14.1446
,Flood,24000000,0,4084232,-19915768,5.87626
11/4/2021,Annaatthe,24000000,0,449486,-23550514,53.3943
10/2/2009,Zombieland,23600000,75590286,102236596,78636596,0.230837
5/20/1980,Star Wars Ep. V: The Empire Strikes Back,23000000,291738960,549001242,526001242,0.0418943
11/6/1998,The Waterboy,23000000,161491646,190191646,167191646,0.120931
6/28/1991,The Naked Gun 2½: The Smell of Fear,23000000,86930411,86930411,63930411,0.264579
11/16/2018,Green Book,23000000,85080171,320029388,297029388,0.0718684
8/11/1995,Dangerous Minds,23000000,84919401,178919401,155919401,0.12855
4/7/1995,Bad Boys,23000000,65647413,141247413,118247413,0.162835
1/16/2015,The Wedding Ringer,23000000,64460211,80171596,57171596,0.286885
3/17/2000,Final Destination,23000000,53302314,112036870,89036870,0.20529
12/17/1976,King Kong,23000000,52614445,90614445,67614445,0.253823
10/7/2011,The Ides of March,23000000,40962534,77735925,54735925,0.295873
2/18/2000,Pitch Black,23000000,39235088,53182088,30182088,0.432476
10/5/2018,The Hate U Give,23000000,29719483,35067665,12067665,0.655875
3/30/2001,Someone Like You,23000000,27338033,38684906,15684906,0.594547
1/10/2014,Her,23000000,25568251,48043998,25043998,0.478728
10/5/2001,Joy Ride,23000000,21973182,22204890,-795110,1.03581
1/12/2012,Kari gurashi no Arietti,23000000,19192510,151496097,128496097,0.151819
1/20/2012,Haywire,23000000,18942396,36374700,13374700,0.632308
11/12/1999,Anywhere But Here,23000000,18653615,18653615,-4346385,1.233
9/1/2004,Vanity Fair,23000000,16123851,19123851,-3876149,1.20269
2/26/2016,Eddie the Eagle,23000000,15789389,45060480,22060480,0.510425
7/17/1987,Jaws 4: The Revenge,23000000,15728335,15728335,-7271665,1.46233
1/15/2021,The Marksman,23000000,15566093,21197274,-1802726,1.08505
3/5/2020,The Way Back,23000000,13590514,14563409,-8436591,1.5793
8/25/2000,The Crew,23000000,13019253,13019253,-9980747,1.76661
12/20/1996,Marvin's Room,23000000,12803305,12803305,-10196695,1.79641
1/9/2004,Chasing Liberty,23000000,12189514,12291975,-10708025,1.87114
8/22/2008,The Longshots,23000000,11511323,11778396,-11221604,1.95273
12/3/1999,The End of the Affair,23000000,10660147,10660147,-12339853,2.15757
8/23/1991,Harley Davidson and the Marlboro Man,23000000,7018525,7018525,-15981475,3.27704
9/14/2007,In the Valley of Elah,23000000,6777741,24489150,1489150,0.939191
9/25/2009,Coco avant Chanel,23000000,6113834,50813834,27813834,0.452633
6/26/2009,Chéri,23000000,2715657,2715657,-20284343,8.46941
6/28/2013,Redemption,23000000,36686,13593473,-9406527,1.69199
4/25/2008,Rogue,23000000,10452,4673377,-18326623,4.92149
4/27/2017,Chāi dàn zhuānjiā,23000000,0,58807172,35807172,0.391109
1/21/2010,Shi Yue Wei Cheng,23000000,0,44195779,21195779,0.520412
6/24/1987,Spaceballs,22700000,38119483,38119483,15419483,0.595496
6/22/2007,1408,22500000,71985628,131263370,108763370,0.171411
11/4/2016,Nocturnal Animals,22500000,10663357,32398681,9898681,0.694473
12/26/2014,The Water Diviner,22500000,4200117,31054727,8554727,0.724527
7/13/1990,Ghost,22000000,217631306,517600000,495600000,0.0425039
7/15/1998,There's Something About Mary,22000000,176484651,369884651,347884651,0.059478
11/11/1994,The Santa Clause,22000000,145539357,190506000,168506000,0.115482
9/6/2018,The Nun,22000000,117450119,363391647,341391647,0.0605407
9/28/2007,The Game Plan,22000000,90648202,146590987,124590987,0.150077
3/29/2002,The Rookie,22000000,75600072,80491516,58491516,0.273321
6/2/1995,The Bridges of Madison County,22000000,71516617,175516617,153516617,0.125344
2/28/2014,Son of God,22000000,59700064,70949793,48949793,0.310078
6/1/2001,The Animal,22000000,55762229,55762229,33762229,0.394532
8/8/2014,The Hundred-Foot Journey,22000000,54235441,94270488,72270488,0.233371
12/8/1982,Gandhi,22000000,52767889,127767889,105767889,0.172187
9/19/2003,Underworld,22000000,51970690,95708457,73708457,0.229865
7/28/1995,The Net,22000000,50621733,110521733,88521733,0.199056
8/3/2012,Diary of a Wimpy Kid: Dog Days,22000000,49008662,77229695,55229695,0.284865
12/28/2001,I Am Sam,22000000,40270895,92542418,70542418,0.237729
12/27/2019,The Gentlemen,22000000,36471796,113876604,91876604,0.193192
11/11/2005,Derailed,22000000,36020063,57520063,35520063,0.382475
9/18/2009,The Informant!,22000000,33316821,41771168,19771168,0.526679
11/21/2013,Delivery Man,22000000,30659817,55616322,33616322,0.395567
2/5/2016,Hail Caesar!,22000000,30080225,64220196,42220196,0.342571
8/24/2001,Jay and Silent Bob Strike Back,22000000,30059386,33762400,11762400,0.651612
12/29/1993,Shadowlands,22000000,25842377,25842377,3842377,0.851315
8/27/2008,Traitor,22000000,23530831,27882226,5882226,0.789033
8/12/2005,Deuce Bigalow: European Gigolo,22000000,22400154,45273464,23273464,0.485936
5/19/2017,Diary of a Wimpy Kid: The Long Haul,22000000,20738724,35609577,13609577,0.617811
1/18/2008,Mad Money,22000000,20668843,25044057,3044057,0.878452
11/27/2013,Homefront,22000000,20158492,51695362,29695362,0.42557
9/19/2008,Igor,22000000,19528602,31013349,9013349,0.709372
2/9/2001,Saving Silverman,22000000,19351569,25873142,3873142,0.850303
7/2/1999,Summer of Sam,22000000,19288130,19288130,-2711870,1.1406
9/14/2001,The Glass House,22000000,17951431,22861785,861785,0.962305
9/2/2015,The Transporter Refueled,22000000,16029670,69698495,47698495,0.315645
6/13/1980,The Island,22000000,15716828,15716828,-6283172,1.39977
4/11/2001,Josie and the Pussycats,22000000,14252830,14307223,-7692777,1.53768
8/22/2012,Hit & Run,22000000,13749300,17216955,-4783045,1.27781
10/13/2000,The Little Vampire,22000000,13555988,13560782,-8439218,1.62233
10/1/2004,I Heart Huckabees,22000000,12784713,20034713,-1965287,1.09809
11/17/2017,Roman J. Israel Esq.,22000000,11962712,12967012,-9032988,1.69661
12/4/2013,Out of the Furnace,22000000,11330849,15434375,-6565625,1.42539
11/5/1993,RoboCop 3,22000000,10696210,10696210,-11303790,2.0568
8/27/1999,Dudley Do-Right,22000000,9818792,9818792,-12181208,2.2406
12/8/2017,Just Getting Started,22000000,6069605,6756412,-15243588,3.25617
9/21/2001,Megiddo: Omega Code 2,22000000,6047691,6047691,-15952309,3.63775
6/24/2070,Darling Lili,22000000,5000000,5000000,-17000000,4.4
11/23/2005,The Libertine,22000000,4835065,9448623,-12551377,2.32838
4/6/2007,Zwartboek,22000000,4398532,27238354,5238354,0.807685
10/31/2014,Before I Go to Sleep,22000000,3242457,19563579,-2436421,1.12454
10/8/2010,Stone,22000000,1810078,4065020,-17934980,5.41203
3/3/2006,Joyeux Noël,22000000,1054361,23134075,1134075,0.950978
7/18/2013,Metegol,22000000,0,34061097,12061097,0.645898
6/24/1977,Sorcerer,21600000,12000000,12006010,-9593990,1.7991
7/27/2007,Molière,21600000,635733,791154,-20808846,27.3019
10/5/2007,Michael Clayton,21500000,49033882,92987651,71487651,0.231213
7/9/1999,Arlington Road,21500000,24419219,24419219,2919219,0.880454
12/20/1996,My Fellow Americans,21500000,22331846,22331846,831846,0.962751
4/20/2012,To Rome with Love,21500000,16684352,74290305,52790305,0.289405
11/16/2012,Silver Linings Playbook,21000000,132092958,236412453,215412453,0.0888278
3/29/2018,Blockers,21000000,60311495,94523781,73523781,0.222166
4/5/2019,Pet Sematary,21000000,54724696,111809732,90809732,0.187819
6/30/1999,South Park: Bigger Longer & Uncut,21000000,52037603,52037603,31037603,0.403554
6/18/1982,Firefox,21000000,45785720,45785720,24785720,0.458658
4/16/2010,Death at a Funeral,21000000,42739347,48977233,27977233,0.428771
3/19/1993,Teenage Mutant Ninja Turtles III,21000000,42273609,42273609,21273609,0.496764
9/14/2001,Hardball,21000000,40222729,43728560,22728560,0.480235
11/5/2010,For Colored Girls,21000000,37729698,38017873,17017873,0.552372
1/5/2007,Freedom Writers,21000000,36605602,43632609,22632609,0.481291
5/8/2019,The Hustle,21000000,35417038,97409779,76409779,0.215584
8/4/2017,Kidnap,21000000,30718107,34836080,13836080,0.602823
10/11/2002,The Transporter,21000000,25296447,43928932,22928932,0.478045
3/14/2008,Never Back Down,21000000,24850922,39319801,18319801,0.534082
12/9/2011,Tinker Tailor Soldier Spy,21000000,24149393,81428388,60428388,0.257895
9/13/2017,Victoria and Abdul,21000000,22245070,68271146,47271146,0.307597
11/5/1999,The Bachelor,21000000,21731001,36882378,15882378,0.569378
3/12/1999,The Rage: Carrie 2,21000000,17760244,17760244,-3239756,1.18242
8/1/2008,Swing Vote,21000000,16289867,17589867,-3410133,1.19387
6/5/2009,Away We Go,21000000,9451946,10108016,-10891984,2.07756
9/27/2002,Moonlight Mile,21000000,6830957,6830957,-14169043,3.07424
5/6/2011,The Beaver,21000000,970816,5046038,-15953962,4.16168
2/24/2017,Bitter Harvest,21000000,557241,606162,-20393838,34.6442
10/22/1999,Molly,21000000,17396,17396,-20982604,1207.17
3/15/2015,Robot Overlords,21000000,0,991329,-20008671,21.1837
2/1/2019,Velvet Buzzsaw,21000000,0,0,-21000000,N/A
9/12/2019,Hustlers,20700000,104963598,150472713,129772713,0.137566
4/23/1999,eXistenZ,20700000,2840417,2840417,-17859583,7.28766
7/23/1982,The Best Little Whorehouse in Texas,20500000,69701637,69701637,49201637,0.294111
8/11/2006,Pulse,20500000,20264436,30241435,9741435,0.677878
6/12/1981,Raiders of the Lost Ark,20000000,225686079,367452079,347452079,0.0544289
11/13/1991,Beauty and the Beast,20000000,206333165,438656843,418656843,0.0455937
3/20/2019,Us,20000000,175084580,256091919,236091919,0.078097
11/20/1992,Home Alone 2: Lost in New York,20000000,173585516,358994850,338994850,0.0557111
11/16/1977,Close Encounters of the Third Kind,20000000,169100479,340800479,320800479,0.0586854
5/20/1987,Beverly Hills Cop II,20000000,153665036,276665036,256665036,0.0722896
11/30/2016,La La Land,20000000,151101803,444535865,424535865,0.0449907
7/18/2013,The Conjuring,20000000,137400141,317744402,297744402,0.0629437
3/7/2003,Bringing Down the House,20000000,132675402,164675402,144675402,0.121451
10/17/2017,Wonder,20000000,132422809,311940097,291940097,0.0641149
